kepid,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_steff
6774826,K01376.01,FALSE POSITIVE,7.13895376,184.24569,4.568,254.2,49.96,7131.0
5652237,K00164.01,FALSE POSITIVE,4.4645454,132.31538,2.8823,194.3,3.07,6093.0
7211469,K01377.01,CONFIRMED,11.29689442,134.57233,4.623,198.5,1.74,6096.0
7375795,K01378.01,FALSE POSITIVE,19.30112039,133.35614,6.0752,232.3,1.66,5687.0
7255336,K00019.01,FALSE POSITIVE,1.20320092,133.929836,1.9197,2807.1,49.25,6218.0
7831264,K00171.01,CONFIRMED,5.968724048,137.158607,3.651,510.6,3.26,6122.0
7802136,K01449.01,FALSE POSITIVE,10.980246199,137.1376073,3.74464,50078.0,21.94,5952.0
7532973,K01450.01,CONFIRMED,2.144632238,133.984128,6.2701,19836.9,59.19,6296.0
9632895,K01451.01,FALSE POSITIVE,27.32204488,159.7472774,5.6716,77474.5,21.58,5620.0
7449844,K01452.01,FALSE POSITIVE,1.152216965,133.277861,2.2245,12072.0,187.73,5560.0
8766222,K01260.01,FALSE POSITIVE,5.2972293,177.95111,3.799,1210.5,47.7,4631.0
8678594,K01261.01,CONFIRMED,133.460999,216.04334,11.4997,5032.9,11.21,5588.0
10925104,K00156.02,CONFIRMED,5.188563677,145.362252,2.3683,358.7,1.0,3980.0
8678594,K01261.02,CONFIRMED,15.19423359,142.73422,3.106,367.8,3.69,5588.0
8703884,K01262.01,FALSE POSITIVE,14.17098745,359.82956,3.4804,3070.8,4.19,5107.0
8560840,K01263.01,FALSE POSITIVE,31.9734169,133.86598,13.262,1414.4,24.1,4931.0
4076098,K01323.01,CONFIRMED,3.990105908,355.840837,2.4108,6154.9,7.45,5926.0
4551328,K01324.01,FALSE POSITIVE,0.52205862,133.138446,2.0847,1381.3,27.16,5359.0
4282872,K01325.01,CONFIRMED,10.035381809,137.471481,3.4062,2829.7,4.42,5813.0
4639868,K01326.01,FALSE POSITIVE,53.100942624,135.9717179,2.2868,19981.1,24.02,5465.0
10555375,K00158.01,FALSE POSITIVE,5.80181368,137.57807,4.119,269.6,4.52,6020.0
4372768,K01327.01,FALSE POSITIVE,15.6402515,359.07991,6.222,800.3,18.11,5346.0
7375795,K01378.02,FALSE POSITIVE,0.691666384,135.94927,1.9603,35.6,0.58,5687.0
7211221,K01379.01,CONFIRMED,5.62154315,136.89013,2.4143,172.3,1.37,5637.0
7025526,K01380.01,FALSE POSITIVE,1.074106954,133.84323,1.9797,64.5,0.52,4699.0
9451127,K01381.01,FALSE POSITIVE,5.117401517,134.586518,4.3056,62929.0,28.41,6161.0
9446824,K01382.01,FALSE POSITIVE,4.20233673,179.533899,3.6973,45982.0,23.53,6185.0
11356260,K01441.01,CONFIRMED,8.50698069,134.64421,2.938,295.5,1.9,5822.0
11044770,K00170.01,FALSE POSITIVE,15.60865244,144.29934,6.26,311.4,6.17,8014.0
11600889,K01442.01,CONFIRMED,0.669310092,134.131388,1.6274,131.8,1.13,5475.0
11197126,K01443.01,FALSE POSITIVE,4.494498254,134.77583,1.9742,248.2,62.11,5117.0
11043167,K01444.01,CONFIRMED,44.9306706,140.2077,6.539,438.4,2.49,6121.0
8612847,K01264.01,CONFIRMED,14.13175309,142.26044,4.0136,1033.0,3.02,5616.0
8552583,K01265.01,FALSE POSITIVE,1.061934816,133.84801,3.2551,437.2,25.72,5730.0
8547140,K01266.01,CONFIRMED,11.41926141,137.66894,3.9908,915.6,1.48,3823.0
8519253,K01267.01,FALSE POSITIVE,5.93821065,136.52839,2.5128,522.5,61.63,6123.0
8813698,K01268.01,CANDIDATE,268.9410974,360.070904,5.4434,9010.2,13.57,5798.0
8757910,K01269.01,FALSE POSITIVE,0.655001616,133.176794,1.8136,271.2,31.77,6426.0
4074736,K01328.01,CANDIDATE,80.9669561,160.97672,2.5276,4733.0,5.04,5611.0
4072526,K01329.01,CONFIRMED,33.1996355,153.66086,5.022,1112.5,2.85,5102.0
4150539,K01330.01,FALSE POSITIVE,8.65306587,134.30886,4.486,1048.1,19.78,4641.0
4274548,K01331.01,CANDIDATE,6.80082032,359.17999,1.9883,699.9,1.88,4805.0
4455231,K01332.01,CONFIRMED,19.30581662,373.18998,4.2902,709.1,4.0,5661.0
8953257,K01383.01,FALSE POSITIVE,3.221785738,136.141517,3.3411,46379.0,25.03,6250.0
8971432,K01384.01,FALSE POSITIVE,0.6243875,133.0436541,1.92102,36854.7,29.45,5211.0
9278553,K01385.01,FALSE POSITIVE,18.610092584,139.0850449,4.98308,50833.5,55.23,6077.0
9527915,K00165.01,CONFIRMED,13.22175358,139.570627,2.7884,876.5,2.38,5211.0
9143254,K01386.01,FALSE POSITIVE,1.137525054,133.805565,2.68228,18006.1,42.74,5912.0
8949247,K01387.01,FALSE POSITIVE,23.799939273,152.5654761,5.02319,60186.4,51.74,5934.0
11336883,K01445.01,CONFIRMED,7.16893064,135.67854,4.6766,112.8,1.61,6221.0
11336883,K01445.02,CANDIDATE,54.325574,142.236,9.86,44.2,0.76,6343.0
11336883,K01445.03,CANDIDATE,20.01959599,150.8362184,7.0,,,
12506351,K01446.01,FALSE POSITIVE,1.22775877,133.78679,2.7545,46148.0,48.79,6207.0
7622486,K01447.01,FALSE POSITIVE,40.24649897,161.306577,6.0203,159414.0,97.54,6594.0
7622486,K01447.02,FALSE POSITIVE,2.27999662,133.640649,5.7777,12831.0,20.74,6594.0
9705459,K01448.01,FALSE POSITIVE,2.48658617,134.110364,2.7189,42122.0,24.39,5892.0
8564587,K01270.01,CONFIRMED,5.729317577,138.559971,1.1816,865.4,2.41,5320.0
10925104,K00156.03,CONFIRMED,11.776132317,142.705753,2.8971,1430.8,2.08,3980.0
8564587,K01270.02,CONFIRMED,11.60908533,133.99324,2.2603,489.3,1.71,5320.0
8631160,K01271.01,CANDIDATE,162.0479502,278.880573,9.8974,4840.5,11.52,6309.0
8552498,K01272.01,FALSE POSITIVE,0.530967162,133.849416,3.3659,244.9,23.72,6449.0
8806072,K01273.01,CONFIRMED,40.05881661,169.91063,5.595,1239.4,3.43,5668.0
4455231,K01332.02,CONFIRMED,6.09747233,354.05919,3.431,217.6,2.22,5661.0
4455231,K01332.03,CONFIRMED,56.637918,135.51975,6.172,589.7,3.68,5661.0
4285107,K01333.01,FALSE POSITIVE,2.243016513,133.45086,2.721,299.6,1.37,5462.0
4150624,K01334.01,FALSE POSITIVE,8.6531216,134.30147,4.39,654.8,22.58,5421.0
8972058,K00159.01,CONFIRMED,8.99088621,136.73923,4.2447,469.7,2.78,5881.0
9346253,K01388.01,FALSE POSITIVE,34.064566412,150.452048,9.6114,28450.4,15.57,6161.0
9002237,K01389.01,FALSE POSITIVE,4.350087749,134.800238,2.6428,23593.0,24.77,6060.0
9288786,K01390.01,FALSE POSITIVE,1.744101106,134.50867,1.5497,9681.4,7.21,4368.0
8958035,K01391.01,FALSE POSITIVE,7.981187121,133.802114,1.8071,7609.5,18.75,6217.0
9040849,K01392.01,FALSE POSITIVE,4.118775582,357.261244,3.76,2647.7,4.48,5944.0
9202151,K01393.01,CANDIDATE,1.694740233,355.357543,1.6864,1446.8,2.12,3764.0
7842610,K01453.01,FALSE POSITIVE,0.971933156,133.853925,1.9265,4786.0,50.75,5592.0
7830637,K01454.01,FALSE POSITIVE,121.5991278,137.27469,15.1596,10537.0,379.63,6036.0
4760746,K01455.01,CANDIDATE,15.068060768,363.549714,3.3011,19387.0,16.43,5982.0
7832356,K01456.01,CONFIRMED,7.886632468,360.514132,5.2147,6331.2,8.99,5847.0
9643874,K01457.01,CONFIRMED,8.027681123,360.171355,3.0942,8725.4,8.43,5569.0
8800954,K01274.01,CONFIRMED,704.962626,492.77178,18.003,2319.1,4.53,5305.0
8583696,K01275.01,CONFIRMED,50.28635977,167.63351,6.3212,1119.3,3.88,5900.0
8804283,K01276.01,CONFIRMED,22.79020351,138.68515,5.0394,617.9,2.57,5478.0
8804283,K01276.02,CONFIRMED,13.26079792,139.0988,3.912,199.4,1.47,5478.0
8552565,K01277.01,FALSE POSITIVE,1.061932545,133.850441,2.1429,133.6,2.29,6134.0
4155328,K01335.01,CONFIRMED,127.8334997,293.41845,10.914,1829.9,9.46,6505.0
4077526,K01336.01,CONFIRMED,10.21864532,136.8622,3.802,445.3,2.33,6100.0
4077526,K01336.02,CONFIRMED,15.573637,132.44282,5.326,468.1,2.94,6100.0
4077526,K01336.03,CONFIRMED,40.1015561,132.71244,5.246,550.0,2.92,6100.0
4077526,K01336.04,CONFIRMED,4.45814897,134.39743,2.867,188.1,1.61,6100.0
8937021,K01394.01,FALSE POSITIVE,5.663621501,133.89009,1.2968,1225.0,2.47,4917.0
8935810,K01395.01,CONFIRMED,6.230335,181.29566,1.6493,1449.2,3.7,5477.0
2441495,K00166.01,CONFIRMED,12.49340725,138.462232,2.2614,715.7,2.2,5207.0
9455556,K01396.01,CONFIRMED,6.62643441,183.98789,3.1752,814.6,2.54,5616.0
9455556,K01396.02,CONFIRMED,3.70122061,180.27172,2.523,327.4,1.62,5616.0
9427402,K01397.01,CANDIDATE,6.247030799,356.90972,1.4848,1496.6,1.89,3821.0
3732821,K01207.01,CONFIRMED,13.73474071,142.32752,2.769,746.4,2.71,5196.0
3962440,K01208.01,CANDIDATE,700.00298217,249.44205,7.6525,3245.9,6.43,6487.0
3534076,K01209.01,CANDIDATE,272.0868353,378.13721,2.7145,5572.0,5.95,5587.0
3962357,K01210.01,CONFIRMED,14.55387488,134.11669,6.973,319.7,3.45,6143.0
9110357,K00016.01,FALSE POSITIVE,0.895277575,133.411986,2.711,534.5,9.27,8040.0
8394721,K00152.04,CONFIRMED,81.0637895,139.53492,3.001,476.0,3.01,6198.0
8609450,K01278.01,CONFIRMED,24.8056775,145.07526,6.148,624.4,2.16,5600.0
6541920,K00157.01,CONFIRMED,13.02493307,138.176157,4.5706,778.4,2.88,5657.0
8609450,K01278.02,CONFIRMED,44.3471936,161.31738,6.43,791.7,2.45,5600.0
8609450,K01278.03,CONFIRMED,9.2207691,138.0072,4.907,140.0,1.02,5600.0
8609450,K01278.04,CONFIRMED,13.6396648,141.7301,5.425,162.7,1.1,5600.0
4243911,K01337.01,CONFIRMED,1.922799706,134.50174,1.8604,259.7,1.28,5194.0
4466677,K01338.01,CONFIRMED,3.222975318,178.0701,2.9247,232.7,1.47,5823.0
4466677,K01338.02,CANDIDATE,42.0370662,178.25006,6.282,266.8,1.66,5823.0
4466677,K01338.03,CANDIDATE,21.0112068,132.6336,4.507,163.6,1.4,5823.0
4135665,K01339.01,CONFIRMED,4.16811839,134.89621,2.8084,263.0,2.28,5689.0
9269281,K01398.01,CONFIRMED,5.82348911,354.99602,2.2441,888.7,3.0,5774.0
9100484,K01399.01,CANDIDATE,8.75059775,358.24233,2.8288,881.9,2.27,4942.0
9157908,K01400.01,FALSE POSITIVE,9.41475056,142.32936,4.736,483.4,19.33,6406.0
9030447,K01401.01,FALSE POSITIVE,0.56669006,133.81294,2.1674,104.6,1.52,6899.0
9034103,K01402.01,CONFIRMED,7.13969705,137.18652,3.981,512.9,2.24,6014.0
9214942,K01403.01,CONFIRMED,18.75470238,141.7172,3.0331,995.3,1.67,3976.0
3858704,K01211.01,FALSE POSITIVE,3.00363219,135.64129,3.732,101.2,1.43,6309.0
3749134,K01212.01,CONFIRMED,11.30123036,134.91855,4.022,277.1,1.85,5730.0
3556220,K01213.01,FALSE POSITIVE,0.796722833,133.07985,2.4551,107.1,1.44,5959.0
3660924,K01214.01,CONFIRMED,4.24153629,133.45522,2.971,188.1,1.44,5776.0
3939150,K01215.01,CONFIRMED,17.32419108,142.09977,8.045,241.3,3.14,5968.0
8628758,K01279.01,CONFIRMED,14.37457572,138.20189,4.7892,335.8,1.94,5768.0
8628758,K01279.02,CONFIRMED,9.65188331,132.15947,4.296,103.2,1.08,5768.0
8509361,K01280.01,FALSE POSITIVE,6.0990118,135.52357,3.6112,227.5,3.16,5743.0
8742590,K01281.01,CONFIRMED,49.4781446,141.82465,2.493,496.6,1.88,5776.0
8822366,K01282.01,CONFIRMED,30.8639476,162.88077,8.864,256.5,3.01,5977.0
8972058,K00159.02,CONFIRMED,2.403640701,134.73065,1.4012,74.9,1.24,5881.0
4386059,K01340.01,FALSE POSITIVE,2.90060781,179.83386,2.563,124.8,1.58,6547.0
4650674,K01341.01,CONFIRMED,4.51436096,134.0293,3.0083,230.7,1.84,5940.0
4275721,K01342.01,CONFIRMED,3.77359871,134.07013,2.7282,176.0,1.29,6224.0
4275721,K01342.02,CONFIRMED,8.18182189,134.81423,2.4566,299.6,1.77,6224.0
8874090,K01404.01,CONFIRMED,13.32389352,135.24585,3.2208,781.3,1.26,3751.0
11666881,K00167.01,CONFIRMED,4.919584997,134.602396,4.1988,425.7,2.86,6236.0
9264949,K01405.01,CONFIRMED,11.41911886,186.30498,5.135,509.2,3.32,6311.0
9271752,K01406.01,CONFIRMED,11.36113254,136.92584,4.1886,569.5,2.6,6244.0
9007866,K01407.01,FALSE POSITIVE,1.3866358,134.3472,4.77,70.1,0.72,5693.0
9150827,K01408.01,CONFIRMED,14.53410833,145.42643,3.3094,510.6,1.36,3957.0
3939150,K01215.02,CONFIRMED,33.0063185,145.38821,7.118,278.1,3.13,5968.0
3839488,K01216.01,CONFIRMED,11.13127159,134.36341,4.2372,211.2,2.06,5800.0
3542588,K01217.01,FALSE POSITIVE,3.47143963,133.74061,3.663,99.8,1.19,6341.0
3442055,K01218.01,CONFIRMED,29.6193891,133.68205,4.9595,314.7,1.74,5618.0
3440861,K01219.01,FALSE POSITIVE,3.50376155,134.6825677,3.16,,,
12252424,K00153.01,CONFIRMED,8.925079516,139.71389,2.6766,977.5,2.36,4728.0
8700771,K01283.01,CONFIRMED,8.0922105,138.04535,5.7696,65.3,1.44,5774.0
10960993,K01284.01,FALSE POSITIVE,3.117087797,134.684738,3.06941,12152.1,88.51,6338.0
6541920,K00157.02,CONFIRMED,22.687155,148.455435,5.4921,960.0,3.2,5657.0
10599397,K01285.01,FALSE POSITIVE,0.937406378,134.726531,1.9515,5079.6,7.09,5480.0
10879208,K01286.01,FALSE POSITIVE,0.668483615,178.281377,2.0909,2899.8,29.53,5546.0
10843203,K01287.01,FALSE POSITIVE,4.429633087,355.143546,3.0257,6120.1,32.12,5344.0
4570931,K01343.01,FALSE POSITIVE,1.544927524,133.54909,1.0134,138.5,1.39,6309.0
4136466,K01344.01,CONFIRMED,4.48758768,133.36092,2.874,112.0,1.37,6060.0
7284688,K01345.01,FALSE POSITIVE,0.323021692,133.603668,2.3442,47100.0,46.4,5458.0
7199774,K01346.01,FALSE POSITIVE,4.70818628,137.0593,3.278,56545.0,42.99,5868.0
7037540,K01347.01,FALSE POSITIVE,14.405857436,360.3847471,5.48509,30430.6,23.42,5945.0
6866228,K01348.01,FALSE POSITIVE,7.702374154,137.563452,3.8459,18377.0,225.25,5598.0
9391208,K01409.01,CONFIRMED,16.56062577,133.49703,2.611,700.8,2.94,5818.0
9391506,K01410.01,CONFIRMED,15.74958583,150.24579,4.6672,659.5,2.77,6191.0
8950853,K01412.01,CONFIRMED,37.8145252,134.66424,9.109,412.5,3.04,5988.0
9006449,K01413.01,CONFIRMED,12.64504291,138.63149,9.117,200.4,1.55,5607.0
9006449,K01413.02,CONFIRMED,21.5262958,132.28787,8.392,190.0,1.36,5607.0
9006449,K01413.03,CONFIRMED,33.8845825,159.98819,6.538,224.1,1.74,5607.0
4043190,K01220.01,CONFIRMED,6.40087137,136.8824,2.5561,133.6,1.91,5426.0
3640905,K01221.01,CONFIRMED,30.1599411,138.51774,7.874,175.9,4.54,5010.0
3640905,K01221.02,CONFIRMED,51.0771048,152.35694,11.233,141.5,3.66,5010.0
4060815,K01222.01,FALSE POSITIVE,4.2856756,134.4812,4.059,31.4,2.13,5055.0
6613006,K01223.01,FALSE POSITIVE,7.388833611,133.9344039,5.62857,13063.5,10.66,5845.0
6606653,K01224.01,FALSE POSITIVE,2.698021895,136.32786,23.192,6721.2,52.51,6568.0
10790387,K01288.01,CONFIRMED,117.93110803,219.704226,5.8796,8506.6,10.36,6392.0
10748393,K01289.01,FALSE POSITIVE,4.887806806,354.539481,2.4078,4676.0,5.71,5284.0
10874226,K01290.01,FALSE POSITIVE,11.973605044,144.779315,4.3117,3822.9,38.2,6146.0
10661771,K01291.01,FALSE POSITIVE,1.231364189,133.036618,5.8574,1097.1,5.39,5897.0
10924853,K01292.01,FALSE POSITIVE,2.102416517,134.394943,1.7684,1502.5,29.29,5999.0
10874926,K01293.01,FALSE POSITIVE,11.703109303,133.721698,2.0467,4201.0,37.3,6014.0
6631721,K00160.01,FALSE POSITIVE,13.73808249,134.43787,3.354,660.7,3.84,6375.0
6847018,K01349.01,FALSE POSITIVE,16.66216657,142.186468,3.8762,27442.0,843.45,6440.0
7220322,K01350.01,FALSE POSITIVE,0.752159702,134.047229,2.3621,3425.0,43.73,5916.0
6956233,K01352.01,FALSE POSITIVE,4.81886153,358.16338,6.223,1318.6,2.96,5030.0
7303287,K01353.01,CONFIRMED,125.86540191,236.659731,9.0191,12389.5,12.37,5933.0
7303287,K01353.02,CONFIRMED,34.5439452,132.68453,3.482,429.8,2.67,5933.0
11512246,K00168.01,CONFIRMED,10.74241765,133.2867,6.0633,415.2,3.06,5761.0
8916492,K01414.01,FALSE POSITIVE,4.02378908,136.23411,3.237,32.1,2.24,7516.0
11193447,K01415.01,FALSE POSITIVE,0.312941621,133.810501,2.0646,35262.0,58.02,6286.0
11517719,K01416.01,CONFIRMED,2.495780169,135.336948,4.2721,25070.0,15.75,6039.0
11599264,K01417.01,FALSE POSITIVE,8.428090255,358.303469,1.881,11355.5,517.43,5761.0
11100657,K01418.01,FALSE POSITIVE,8.344104633,361.839209,1.8014,9695.0,836.31,5447.0
6620003,K01225.01,CANDIDATE,1.714274727,133.3158074,2.06728,28460.1,25.0,3874.0
6621116,K01226.01,FALSE POSITIVE,137.75960504,173.16476,9.1713,83298.0,49.52,5323.0
6629332,K01227.01,FALSE POSITIVE,2.155278342,133.576109,2.1064,20739.0,16.89,5665.0
6387450,K01228.01,FALSE POSITIVE,3.661326482,135.26995,2.5714,17846.0,12.07,5319.0
12252424,K00153.02,CONFIRMED,4.75400072,128.547155,2.5394,748.7,2.0,4728.0
6432059,K01229.01,FALSE POSITIVE,0.76973817,133.2965754,2.5,,,
6470149,K01230.01,FALSE POSITIVE,165.739861,214.039466,24.9393,7343.4,57.54,5019.0
10549562,K01294.01,FALSE POSITIVE,9.08937826,139.08364,6.255,779.8,5.35,6739.0
10874614,K00017.01,CONFIRMED,3.234699282,121.4865708,3.59385,10558.7,13.06,5640.0
6541920,K00157.03,CONFIRMED,31.99552485,154.160745,4.2817,1376.1,4.12,5657.0
10666230,K01295.01,FALSE POSITIVE,1.577800747,133.307724,2.1626,697.7,31.24,6089.0
10971674,K01296.01,FALSE POSITIVE,2.380862632,135.3252117,4.20416,32634.0,21.65,5821.0
6891543,K01354.01,FALSE POSITIVE,1.752567456,134.47196,5.4993,607.3,26.56,5739.0
7211141,K01355.01,CONFIRMED,51.92920654,151.93321,5.2637,3425.8,8.49,5671.0
7363829,K01356.01,CANDIDATE,384.02570682,335.816169,14.56,,,
6719086,K01357.01,CANDIDATE,3.014330766,357.37948,2.4747,975.3,2.87,5209.0
7376983,K01358.01,CONFIRMED,5.644914154,356.73699,2.2599,1397.9,2.66,4769.0
5084942,K00161.01,CONFIRMED,3.105507835,133.210427,1.7458,904.6,2.68,4989.0
11125936,K01419.01,FALSE POSITIVE,1.336109338,178.258786,1.7419,2204.3,35.19,6119.0
11026304,K01420.01,CANDIDATE,13.35151248,363.086742,3.6045,3308.8,4.44,4843.0
11342550,K01421.01,CANDIDATE,1693.6636225,524.27995,22.604,9515.3,10.23,5923.0
11497958,K01422.01,CONFIRMED,5.841636615,135.92315,1.8734,1336.3,1.38,3526.0
11497958,K01422.02,CONFIRMED,19.85029495,133.64933,2.8407,1607.5,1.52,3526.0
11512246,K00168.02,CONFIRMED,15.27443889,147.57983,6.0765,206.7,2.17,5761.0
6462874,K01231.01,FALSE POSITIVE,22.34293693,155.08552,7.0813,2691.1,2.92,4260.0
6665223,K01232.01,FALSE POSITIVE,119.40817159,232.649303,9.3537,18563.3,16.26,5316.0
6545358,K01233.01,FALSE POSITIVE,1.171536413,178.597581,1.5878,1132.7,7.12,7021.0
6390824,K01234.01,FALSE POSITIVE,0.973547911,133.49742,2.2858,435.7,11.52,6084.0
6546528,K01235.01,FALSE POSITIVE,3.053563251,133.88354,3.2551,508.4,21.79,5764.0
10676923,K01297.01,FALSE POSITIVE,1.031096352,133.93938,2.781,265.4,2.36,6371.0
10604335,K01298.01,CONFIRMED,11.00817635,143.22611,2.013,1462.5,2.15,4141.0
10604335,K01298.02,CONFIRMED,92.7495777,173.27975,5.506,1105.1,1.87,4141.0
10864656,K01299.01,CONFIRMED,52.5008645,171.52114,14.9066,946.7,12.41,4976.0
10975146,K01300.01,CONFIRMED,0.63133171,133.94488,1.1487,434.5,1.2,4441.0
10538176,K01301.01,CONFIRMED,12.69905011,184.9868,2.9899,797.4,2.62,5291.0
7376983,K01358.02,CONFIRMED,8.74292005,358.59286,2.6277,779.5,1.92,4769.0
7376983,K01358.03,CONFIRMED,3.64830183,355.39128,1.9985,371.7,1.33,4769.0
7376983,K01358.04,CONFIRMED,2.345863002,354.11185,1.6795,316.7,1.23,4769.0
6946199,K01359.01,CONFIRMED,37.1011418,370.4803,5.5556,1357.5,3.19,5986.0
6946199,K01359.02,CANDIDATE,104.8205868,374.83154,4.4794,3920.1,6.45,5986.0
11497958,K01422.03,CONFIRMED,10.8644095,131.12833,1.853,748.7,1.14,3526.0
11177707,K01423.01,CONFIRMED,124.4197175,150.59616,3.7197,4107.0,10.3,5066.0
11611600,K01424.01,CONFIRMED,1.219568047,133.460233,1.5681,494.9,1.51,4838.0
11254382,K01425.01,CONFIRMED,2.05388477,133.73432,2.1635,546.7,2.74,5632.0
11122894,K01426.01,CONFIRMED,38.86848956,171.30369,6.0573,1004.9,2.81,5618.0
6677841,K01236.01,CONFIRMED,35.7353616,151.1133,8.491,778.8,5.47,6366.0
6677841,K01236.02,CONFIRMED,12.30971679,137.68401,6.74,396.0,3.82,6366.0
6677841,K01236.03,CONFIRMED,54.4205407,148.70471,8.559,598.0,3.2,6781.0
9970525,K00154.01,FALSE POSITIVE,30.00908916,139.70643,3.15,,,
6531491,K01237.01,FALSE POSITIVE,14.32407216,364.39537,4.6577,2053.9,38.86,6022.0
6383821,K01238.01,CONFIRMED,27.07237655,139.1127,6.9592,514.2,2.18,5936.0
10538176,K01301.02,CONFIRMED,37.5142128,189.30015,5.303,935.0,2.68,5291.0
10724369,K01302.01,CONFIRMED,55.6391882,187.55044,7.316,853.0,3.13,5949.0
6541920,K00157.04,CONFIRMED,46.6856205,225.04604,6.3794,588.8,2.52,5657.0
10867062,K01303.01,CANDIDATE,34.2966363,143.66728,19.718,696.6,3.29,5490.0
10744335,K01304.01,CONFIRMED,4.59726613,136.47837,2.909,313.0,1.69,5999.0
4860678,K01602.01,CONFIRMED,9.97716876,137.2361,5.908,252.9,2.53,5557.0
5177104,K01603.01,CONFIRMED,3.02168007,133.47243,2.8264,171.9,1.31,6201.0
7023960,K00187.01,FALSE POSITIVE,30.882538697,151.5295103,5.3737,24012.0,15.4,6014.0
10033279,K01604.01,FALSE POSITIVE,72.4914068,139.77857,3.612,1063.5,15.33,5754.0
5009189,K01605.01,FALSE POSITIVE,4.93913074,135.05172,1.362,382.9,24.03,5956.0
8230616,K01713.02,CONFIRMED,2.240486703,137.82477,1.3988,436.3,1.22,4198.0
9836959,K01715.01,CONFIRMED,105.0145774,228.94455,7.426,296.0,2.29,5868.0
9838949,K01716.01,CONFIRMED,4.88084456,136.19585,2.5574,343.0,1.55,4929.0
9895006,K01717.01,CONFIRMED,10.56137217,133.76396,3.2645,238.4,2.43,5610.0
9896558,K01718.01,CONFIRMED,67.6690554,198.19427,9.556,961.1,3.39,6127.0
9589323,K01488.01,CONFIRMED,3.949627144,134.61096,1.5485,807.2,2.32,5155.0
9823487,K01489.01,CONFIRMED,16.00460392,140.47981,3.9475,831.9,2.24,5180.0
9602514,K01490.01,FALSE POSITIVE,3.55650737,133.51831,8.545,293.6,3.05,4951.0
9726659,K01491.01,CONFIRMED,3.148661555,356.93612,2.1978,550.5,2.15,5258.0
12108312,K01492.01,FALSE POSITIVE,0.70544824,133.807063,2.9423,462.4,20.03,5717.0
5371776,K01557.01,CONFIRMED,3.295701024,133.966333,1.8268,1745.7,2.81,4723.0
5371776,K01557.02,CONFIRMED,9.65349016,134.85555,2.9029,1308.6,2.41,4723.0
5371776,K01557.03,CONFIRMED,5.315954488,132.43002,1.1165,965.9,2.33,4723.0
9573539,K00180.01,CONFIRMED,10.04556377,129.09371,3.2027,671.4,2.19,5632.0
5371776,K01557.04,CONFIRMED,1.499144441,133.07022,1.4259,258.9,1.09,4723.0
9886661,K01606.01,CONFIRMED,5.082748362,133.21176,1.7732,276.7,1.4,5430.0
5477805,K01607.01,FALSE POSITIVE,5.00673576,134.54239,1.9398,191.2,2.0,6116.0
10055126,K01608.01,CONFIRMED,9.17617167,138.71393,4.2642,206.9,1.66,5903.0
10055126,K01608.02,CONFIRMED,19.7383992,133.28544,4.894,168.1,1.61,5903.0
5009743,K01609.01,CONFIRMED,41.6980186,169.57548,5.7047,440.8,2.03,5997.0
10015937,K01720.01,CONFIRMED,59.6585348,168.08764,5.514,1043.8,3.59,5243.0
10019065,K01721.01,CONFIRMED,52.6298542,155.61064,6.118,675.8,3.68,5339.0
7950644,K00192.01,CONFIRMED,10.290994129,137.0220594,4.28889,9655.7,13.43,5803.0
10080248,K01722.01,CONFIRMED,14.8783945,142.96841,7.491,322.8,1.63,5822.0
10213902,K01723.01,CONFIRMED,59.6222627,138.13805,6.888,993.4,3.63,6108.0
9842906,K01493.01,FALSE POSITIVE,4.9883873,358.23526,9.059,507.6,3.28,6418.0
11821363,K01494.01,CONFIRMED,8.19596647,136.68736,2.824,792.8,2.04,4723.0
7629518,K01495.01,CONFIRMED,15.59466045,137.5636,5.0478,867.7,2.74,5900.0
10810838,K00174.01,CONFIRMED,56.35407916,144.83768,3.4449,1037.0,2.59,4802.0
4828341,K01496.01,FALSE POSITIVE,36.12895451,388.551318,2.2348,3758.6,53.72,5921.0
10019763,K01558.01,FALSE POSITIVE,32.50456309,365.358295,2.4657,7589.6,10.68,6132.0
9899280,K01559.01,FALSE POSITIVE,1.332560589,133.38311,4.2427,566.6,1.4,4489.0
8046659,K01560.01,CANDIDATE,31.56904354,158.29983,2.6364,4229.4,11.18,5654.0
4940438,K01561.01,FALSE POSITIVE,9.08590495,182.08162,2.0718,2121.3,6.28,5931.0
5308663,K01562.01,FALSE POSITIVE,0.784512952,355.57263,2.4623,586.0,25.48,5997.0
5474733,K01610.01,FALSE POSITIVE,0.883778461,133.60599,1.6339,120.1,1.09,5975.0
10963065,K01612.01,CONFIRMED,2.465024332,132.68122,1.262,30.7,0.69,6139.0
6268648,K01613.01,CONFIRMED,15.86624787,141.08734,4.25,77.3,1.31,6099.0
10125352,K00021.01,FALSE POSITIVE,4.288515468,121.97268,2.2959,3456.7,76.51,6378.0
5357901,K00188.01,CONFIRMED,3.797018259,133.508776,2.2608,14431.2,10.07,5167.0
4278221,K01615.01,CONFIRMED,1.340596782,132.24549,1.6484,107.5,1.16,5992.0
10214162,K01724.01,CONFIRMED,17.42393582,148.82614,4.929,770.9,3.29,6018.0
10905746,K01725.01,CONFIRMED,9.8786461,138.41159,1.8915,1472.7,1.6,3609.0
8242434,K01726.01,CONFIRMED,44.96407458,144.56002,4.981,811.6,2.0,4827.0
